timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T11:46:00.000Z";"2023-08-31T17:22:00.000Z";0.3052622447;0.3063245653;0.291471963;0.294340675;51834017.79;557214969.19;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:17:00.000Z";"2023-08-30T22:24:00.000Z";0.3137890757;0.3160725724;0.3040709654;0.3052946847;45369901.56;577951954.34;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T18:17:00.000Z";"2023-08-29T10:40:00.000Z";0.3008063002;0.3170389477;0.2915571036;0.3138239838;56214608.29;594098730.96;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T15:40:00.000Z";"2023-08-28T08:36:00.000Z";0.2999379623;0.3035623285;0.2937602134;0.3008099967;33178752.78;569462012.23;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T15:13:00.000Z";"2023-08-27T03:05:00.000Z";0.299317187;0.3022473244;0.2974879407;0.2998753399;32117177.04;567692617.65;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T07:09:00.000Z";"2023-08-26T18:17:00.000Z";0.3053646535;0.3084181501;0.2988953737;0.2992697698;38502947.03;566546215.85;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T02:31:00.000Z";"2023-08-25T04:53:00.000Z";0.3051876831;0.3061287583;0.2999967434;0.3053565382;44607866.97;578069048.79;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T05:15:00.000Z";"2023-08-24T20:58:00.000Z";0.3112408014;0.3141089796;0.3020057304;0.3051519313;48145214.83;577681708.46;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T19:56:00.000Z";"2023-08-23T13:16:00.000Z";0.3037177265;0.3140730658;0.2999086484;0.3112143219;49090405.83;589158392.03;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T07:58:00.000Z";"2023-08-22T18:13:00.000Z";0.3011187426;0.3063108096;0.2916553179;0.3036576155;54802679.56;574852826.2;"2023-08-22T23:59:59.999Z"
